"No.","Time","Source","Destination","Protocol","Length","Flags","Window","Differentiated Services Field","Version","Info"
"302","2.385889993","10.0.0.6","142.250.75.142","TCP","66","0x010","646","0x00","","58082  >  443 [ACK] Seq=3500 Ack=29795 Win=82688 Len=0 TSval=3508699148 TSecr=2102857978"
"303","2.388072536","142.250.75.142","10.0.0.6","TLSv1.3","1465","0x018","1050","0x80","TLS 1.2","Application Data"
"304","2.388072654","142.250.75.142","10.0.0.6","TLSv1.3","1465","0x018","1050","0x80","TLS 1.2","Application Data"
"305","2.388072680","142.250.75.142","10.0.0.6","TLSv1.3","2864","0x010","1050","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"306","2.388561600","10.0.0.6","142.250.75.142","TCP","66","0x010","646","0x00","","58082  >  443 [ACK] Seq=3500 Ack=35391 Win=82688 Len=0 TSval=3508699151 TSecr=2102857981"
"307","2.389398048","142.250.75.142","10.0.0.6","TLSv1.3","1465","0x018","1050","0x80","TLS 1.2","Application Data"
"308","2.390813376","3.78.168.176","10.0.0.6","TLSv1.2","782","0x018","27","0x00","TLS 1.2","Application Data"
"309","2.390830734","10.0.0.6","3.78.168.176","TCP","66","0x010","646","0x00","","33232  >  443 [ACK] Seq=6149 Ack=804 Win=646 Len=0 TSval=2132379552 TSecr=1976155151"
"310","2.392126456","188.125.72.139","10.0.0.6","TCP","66","0x010","1432","0x00","","443  >  53246 [ACK] Seq=475 Ack=3193 Win=1432 Len=0 TSval=2730655830 TSecr=4055460616"
"311","2.394030042","178.250.7.48","10.0.0.6","TLSv1.3","377","0x018","63","0x00","TLS 1.2","Application Data"
"312","2.394030418","178.250.7.48","10.0.0.6","TLSv1.3","377","0x018","63","0x00","TLS 1.2","Application Data"
"313","2.394030446","178.250.7.48","10.0.0.6","TLSv1.3","130","0x018","63","0x00","TLS 1.2","Application Data"
"314","2.394030474","178.250.7.48","10.0.0.6","TCP","66","0x010","63","0x00","","443  >  53938 [ACK] Seq=3897 Ack=5517 Win=64512 Len=0 TSval=607927945 TSecr=720069031"
"315","2.394030499","178.250.7.48","10.0.0.6","TLSv1.3","114","0x018","63","0x00","TLS 1.2","Application Data"
"316","2.397982272","10.0.0.6","178.250.7.48","TCP","66","0x010","612","0x00","","53938  >  443 [ACK] Seq=6844 Ack=3945 Win=78336 Len=0 TSval=720069111 TSecr=607927944"
"317","2.399568370","10.0.0.6","3.78.168.176","TLSv1.2","101","0x018","646","0x00","TLS 1.2","Application Data"
"318","2.400178044","10.0.0.6","178.250.7.48","TLSv1.3","97","0x018","612","0x00","TLS 1.2","Application Data"
"319","2.401954608","HeightsTelec_bb:60:dc","Broadcast","ARP","60","","","","","Who has 169.254.19.152? Tell 10.0.0.138"
"320","2.403312439","142.250.75.142","10.0.0.6","TLSv1.3","5662","0x018","1050","0x80","TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2,TLS 1.2","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
